annotTriples	annotCost	estimatedAcc	lowerBound	upperBound
325	3.0694444444444446	0.5323177517213085	0.4822895946061945	0.5817044427003039
290	2.738888888888889	0.5177915312226689	0.46768124634244645	0.5675464983866607
375	3.5416666666666665	0.4966402397351817	0.4468072715396008	0.5465400474802975
395	3.7305555555555556	0.523871660848551	0.4739187873614159	0.5733514354960487
340	3.2111111111111112	0.4394987019582022	0.3904972534863403	0.4897086860931779
378	3.575	0.5097721326377941	0.4600806868621365	0.5592712143079642
483	4.566666666666666	0.49211416918079953	0.4424710772305779	0.5419132615393706
425	4.013888888888889	0.4752925316599854	0.42599954545414276	0.525071715575384
285	2.691666666666667	0.4743110611662815	0.4249690727837774	0.5241598716141959
413	3.9055555555555554	0.5147292002336633	0.4645835141771014	0.5645800693003468
305	2.8805555555555555	0.5352801462193713	0.4850187745732726	0.5848350234220627
350	3.3055555555555554	0.49374762571411024	0.44382860955642317	0.5437916162028829
410	3.8722222222222222	0.45942324467313383	0.41029021951524897	0.5093579722043972
390	3.683333333333333	0.4724335413769898	0.42306154184371486	0.5223507004922981
480	4.533333333333333	0.48060477728297557	0.4308697356761379	0.530727195355717
397	3.7569444444444446	0.5425461711347488	0.49235010967500903	0.5918929831880108
390	3.683333333333333	0.44251214796470745	0.3933435800433801	0.49283387318725025
438	4.141666666666667	0.4905563065248413	0.44082760755846206	0.5404726069933964
345	3.2583333333333333	0.5410776036232174	0.49085972582596393	0.590474758474206
355	3.352777777777778	0.48744195809756313	0.43796830246440516	0.5371628996042094
340	3.2111111111111112	0.4376806332575539	0.3884865740891467	0.48813157466591967
320	3.022222222222222	0.4746281589490091	0.4249734858509597	0.5247896974640676
250	2.361111111111111	0.5169050096702237	0.4673831469213688	0.5660970396046667
425	4.013888888888889	0.5015454312786335	0.45158770043751334	0.5514723244836139
375	3.5416666666666665	0.5032230070223166	0.4535153217895581	0.5528670625256326
280	2.6444444444444444	0.5450972613345602	0.49473804379619585	0.594550616238502
440	4.155555555555556	0.5341424479398917	0.48421219882558014	0.5833978091262582
432	4.0875	0.4745841777231291	0.4252465972719988	0.5244230187408323
365	3.4472222222222224	0.5026485959876195	0.45263401218131893	0.5526102315943503
275	2.5972222222222223	0.5131020579243626	0.4632343208401748	0.562710316461092
340	3.2111111111111112	0.5059806472708133	0.45639201993817613	0.5554518835051119
430	4.061111111111111	0.4765872491892598	0.42719705699424165	0.5264396333270951
419	3.959722222222222	0.5302317886362464	0.48038813711516615	0.5794795844542902
405	3.825	0.4571381839257696	0.4079671201568056	0.5071588642539621
325	3.0694444444444446	0.5583229549297416	0.5080044604101223	0.6074716304769531
450	4.25	0.5014644148369154	0.4517980051704667	0.5511019422722218
375	3.5416666666666665	0.49738988206436485	0.44765472282800606	0.5471767472180445
390	3.683333333333333	0.4806742740929712	0.4315380866099632	0.5301871608641766
295	2.786111111111111	0.4717572695671653	0.42245994006308674	0.5216116712226712
365	3.4472222222222224	0.501280238448936	0.45170105902680346	0.5508342549013164
433	4.106944444444444	0.50911807222688	0.45921615813844513	0.5588389384713677
495	4.675	0.49967745451355405	0.45011815032627006	0.5492430972093633
430	4.061111111111111	0.48714523633900175	0.43774922343992323	0.5367936195379804
465	4.391666666666667	0.5059224764240857	0.4562558149038642	0.5554725205645868
440	4.155555555555556	0.4931562584254013	0.4434121372879571	0.543036252547755
390	3.683333333333333	0.5103981165024559	0.46092430171069354	0.5596690701369059
405	3.825	0.5030780287507478	0.4534921477316906	0.5526034362552219
375	3.5416666666666665	0.5009058375032448	0.4510319963645949	0.5507616596533286
425	4.013888888888889	0.5001975087423737	0.45070052204477484	0.5496906246470774
370	3.4944444444444445	0.5078268089703577	0.45810599089843607	0.5573932767739566
350	3.3055555555555554	0.4811582350536372	0.4314277200729547	0.5312648879168684
340	3.2111111111111112	0.5144176318135676	0.4643787087967947	0.5641691727645881
415	3.9194444444444443	0.4836835167678522	0.434337651143187	0.5333496332132013
285	2.691666666666667	0.49182733392004147	0.4419312719063128	0.5418867469390151
446	4.222222222222222	0.5018336519808132	0.4523732243974988	0.551258219300135
340	3.2111111111111112	0.45005564114729224	0.4005987041564535	0.5005198392546597
320	3.022222222222222	0.5153237401966274	0.4654116315849104	0.5649320241628581
282	2.6708333333333334	0.4795147642710375	0.4301322567974979	0.5293008630463787
