annotTriples	annotCost	estimatedAcc	lowerBound	upperBound
35	0.46805555555555556	1.0	0.9010990076755958	1.0
35	0.48055555555555557	1.0	0.9010990076755958	1.0
31	0.44027777777777777	0.9814814814814814	0.9308573022720527	0.9952301078843809
37	0.48194444444444445	1.0	0.9059421741627975	1.0
36	0.4625	1.0	0.9035813714055363	1.0
36	0.475	1.0	0.9035813714055363	1.0
36	0.475	1.0	0.9035813714055363	1.0
37	0.46944444444444444	1.0	0.9059421741627975	1.0
37	0.5069444444444444	1.0	0.9059421741627975	1.0
37	0.46944444444444444	1.0	0.9059421741627975	1.0
31	0.4027777777777778	0.9777777777777779	0.9103697455741199	0.9947810236808777
30	0.4083333333333333	0.9791666666666666	0.9195736156010829	0.9948506769273701
35	0.44305555555555554	1.0	0.9010990076755958	1.0
37	0.48194444444444445	1.0	0.9059421741627975	1.0
36	0.475	1.0	0.9035813714055363	1.0
31	0.42777777777777776	0.9607843137254903	0.896924857494363	0.9857104254811869
32	0.44722222222222224	0.9814814814814815	0.9297998364335015	0.9953069343224911
37	0.46944444444444444	1.0	0.9059421741627975	1.0
30	0.3958333333333333	0.9777777777777779	0.911858612157885	0.9946847009368193
37	0.49444444444444446	1.0	0.9059421741627975	1.0
37	0.5194444444444445	1.0	0.9059421741627975	1.0
31	0.3902777777777778	0.9761904761904762	0.901079069226026	0.9946103573427358
35	0.45555555555555555	1.0	0.9010990076755958	1.0
34	0.4111111111111111	0.9761904761904762	0.8959673322850424	0.9949027567345906
35	0.5055555555555555	1.0	0.9010990076755958	1.0
36	0.4875	1.0	0.9035813714055363	1.0
34	0.4861111111111111	0.9833333333333334	0.9378156925260268	0.9956862479467801
36	0.5	1.0	0.9035813714055363	1.0
37	0.5069444444444444	1.0	0.9059421741627975	1.0
35	0.46805555555555556	1.0	0.9010990076755958	1.0
37	0.48194444444444445	1.0	0.9059421741627975	1.0
32	0.44722222222222224	0.9814814814814814	0.9297998364335013	0.9953069343224908
32	0.3972222222222222	0.9761904761904762	0.8993800326973432	0.9947108218033703
35	0.4305555555555556	1.0	0.9010990076755958	1.0
35	0.4305555555555556	1.0	0.9010990076755958	1.0
37	0.48194444444444445	1.0	0.9059421741627975	1.0
31	0.42777777777777776	0.980392156862745	0.9250146165192882	0.9950898555510007
35	0.44305555555555554	1.0	0.9010990076755958	1.0
36	0.5	1.0	0.9035813714055363	1.0
31	0.4027777777777778	0.9777777777777779	0.9103697455741199	0.9947810236808777
30	0.38333333333333336	0.9761904761904762	0.9027713104143871	0.994506825804421
35	0.44305555555555554	1.0	0.9010990076755958	1.0
35	0.46805555555555556	1.0	0.9010990076755958	1.0
42	0.5166666666666667	0.9629629629629629	0.8932891616802996	0.9877681580996747
37	0.48194444444444445	1.0	0.9059421741627975	1.0
36	0.4875	1.0	0.9035813714055363	1.0
35	0.46805555555555556	1.0	0.9010990076755958	1.0
35	0.46805555555555556	1.0	0.9010990076755958	1.0
37	0.4444444444444444	1.0	0.9059421741627975	1.0
35	0.46805555555555556	1.0	0.9010990076755958	1.0
35	0.5055555555555555	1.0	0.9010990076755958	1.0
36	0.475	1.0	0.9035813714055363	1.0
54	0.7	0.9807692307692307	0.8988860423446917	0.9965937905278154
31	0.3902777777777778	0.9761904761904762	0.901079069226026	0.9946103573427358
36	0.45	1.0	0.9035813714055363	1.0
35	0.44305555555555554	1.0	0.9010990076755958	1.0
35	0.46805555555555556	1.0	0.9010990076755958	1.0
35	0.45555555555555555	1.0	0.9010990076755958	1.0
35	0.41805555555555557	1.0	0.9010990076755958	1.0
30	0.3958333333333333	0.9777777777777777	0.9118586121578848	0.994684700936819
35	0.4930555555555556	1.0	0.9010990076755958	1.0
36	0.4875	1.0	0.9035813714055363	1.0
37	0.48194444444444445	1.0	0.9059421741627975	1.0
30	0.38333333333333336	0.9761904761904762	0.902771310414387	0.9945068258044208
30	0.3958333333333333	0.9777777777777777	0.9118586121578847	0.9946847009368192
36	0.4625	1.0	0.9035813714055363	1.0
34	0.4861111111111111	0.9833333333333334	0.9378156925260268	0.9956862479467801
30	0.38333333333333336	0.9761904761904762	0.9027713104143871	0.994506825804421
30	0.38333333333333336	0.9761904761904763	0.9027713104143873	0.994506825804421
36	0.475	1.0	0.9035813714055363	1.0
30	0.43333333333333335	0.9814814814814814	0.9319057359294749	0.9951515942441966
35	0.45555555555555555	1.0	0.9010990076755958	1.0
37	0.46944444444444444	1.0	0.9059421741627975	1.0
30	0.3958333333333333	0.9777777777777779	0.911858612157885	0.9946847009368193
31	0.44027777777777777	0.9814814814814815	0.9308573022720528	0.995230107884381
35	0.48055555555555557	1.0	0.9010990076755958	1.0
35	0.4305555555555556	1.0	0.9010990076755958	1.0
30	0.3958333333333333	0.9777777777777777	0.9118586121578847	0.9946847009368192
37	0.49444444444444446	0.9824561403508772	0.9301431633547774	0.9957720992625281
35	0.45555555555555555	1.0	0.9010990076755958	1.0
30	0.38333333333333336	0.9761904761904762	0.9027713104143871	0.994506825804421
31	0.4152777777777778	0.9791666666666666	0.9182559491315722	0.99494048390488
36	0.5	1.0	0.9035813714055363	1.0
35	0.4930555555555556	1.0	0.9010990076755958	1.0
36	0.45	1.0	0.9035813714055363	1.0
35	0.48055555555555557	1.0	0.9010990076755958	1.0
31	0.3902777777777778	0.9761904761904762	0.901079069226026	0.9946103573427358
36	0.475	1.0	0.9035813714055363	1.0
35	0.44305555555555554	1.0	0.9010990076755958	1.0
31	0.42777777777777776	0.9803921568627452	0.9250146165192884	0.9950898555510007
35	0.46805555555555556	1.0	0.9010990076755958	1.0
36	0.5125	1.0	0.9035813714055363	1.0
37	0.5194444444444445	1.0	0.9059421741627975	1.0
35	0.48055555555555557	1.0	0.9010990076755958	1.0
36	0.4375	1.0	0.9035813714055363	1.0
34	0.4111111111111111	0.9761904761904762	0.8959673322850424	0.9949027567345906
36	0.5	0.9833333333333334	0.93605123299442	0.995812632745672
37	0.5569444444444445	1.0	0.9059421741627975	1.0
35	0.46805555555555556	1.0	0.9010990076755958	1.0
35	0.48055555555555557	1.0	0.9010990076755958	1.0
36	0.5	1.0	0.9035813714055363	1.0
30	0.3958333333333333	0.9777777777777779	0.911858612157885	0.9946847009368193
32	0.4097222222222222	0.9777777777777777	0.9088730898772277	0.9948746959742862
36	0.45	1.0	0.9035813714055363	1.0
31	0.4027777777777778	0.9777777777777777	0.9103697455741195	0.9947810236808776
37	0.49444444444444446	1.0	0.9059421741627975	1.0
37	0.48194444444444445	1.0	0.9059421741627975	1.0
35	0.46805555555555556	1.0	0.9010990076755958	1.0
36	0.5	1.0	0.9035813714055363	1.0
30	0.38333333333333336	0.9761904761904763	0.9027713104143873	0.994506825804421
35	0.4930555555555556	1.0	0.9010990076755958	1.0
35	0.48055555555555557	1.0	0.9010990076755958	1.0
36	0.4875	1.0	0.9035813714055363	1.0
35	0.4930555555555556	1.0	0.9010990076755958	1.0
41	0.5222222222222223	0.9473684210526315	0.8787431006111975	0.978122203581952
32	0.3972222222222222	0.9761904761904763	0.8993800326973435	0.9947108218033703
49	0.6402777777777777	0.9652777777777777	0.892148997529932	0.9894099047217438
30	0.4083333333333333	0.9791666666666667	0.9195736156010831	0.9948506769273703
36	0.4875	1.0	0.9035813714055363	1.0
36	0.5125	1.0	0.9035813714055363	1.0
36	0.4375	1.0	0.9035813714055363	1.0
31	0.42777777777777776	0.9803921568627452	0.9250146165192884	0.9950898555510007
35	0.44305555555555554	1.0	0.9010990076755958	1.0
31	0.3902777777777778	0.9761904761904763	0.9010790692260262	0.9946103573427358
33	0.4041666666666667	0.9761904761904763	0.8976756902035387	0.9948082674387516
35	0.45555555555555555	1.0	0.9010990076755958	1.0
35	0.45555555555555555	1.0	0.9010990076755958	1.0
31	0.42777777777777776	0.980392156862745	0.9250146165192882	0.9950898555510007
32	0.3972222222222222	0.9761904761904762	0.8993800326973432	0.9947108218033703
32	0.4097222222222222	0.9777777777777777	0.9088730898772277	0.9948746959742862
35	0.4930555555555556	1.0	0.9010990076755958	1.0
35	0.48055555555555557	1.0	0.9010990076755958	1.0
34	0.46111111111111114	0.9814814814814815	0.9276627373304488	0.9954553745303584
35	0.45555555555555555	1.0	0.9010990076755958	1.0
35	0.48055555555555557	1.0	0.9010990076755958	1.0
35	0.46805555555555556	1.0	0.9010990076755958	1.0
35	0.46805555555555556	1.0	0.9010990076755958	1.0
37	0.5194444444444445	0.9841269841269842	0.9395880095379077	0.9959702573571014
36	0.475	1.0	0.9035813714055363	1.0
36	0.5	1.0	0.9035813714055363	1.0
35	0.4930555555555556	1.0	0.9010990076755958	1.0
36	0.5	1.0	0.9035813714055363	1.0
35	0.5055555555555555	1.0	0.9010990076755958	1.0
36	0.45	1.0	0.9035813714055363	1.0
37	0.45694444444444443	1.0	0.9059421741627975	1.0
36	0.4875	1.0	0.9035813714055363	1.0
35	0.46805555555555556	1.0	0.9010990076755958	1.0
37	0.5194444444444445	1.0	0.9059421741627975	1.0
31	0.42777777777777776	0.9803921568627452	0.9250146165192884	0.9950898555510007
36	0.4625	0.9803921568627452	0.9190441389146351	0.9954795630824285
36	0.4875	1.0	0.9035813714055363	1.0
33	0.4041666666666667	0.9761904761904763	0.8976756902035387	0.9948082674387516
36	0.4625	1.0	0.9035813714055363	1.0
36	0.4875	1.0	0.9035813714055363	1.0
35	0.48055555555555557	1.0	0.9010990076755958	1.0
30	0.38333333333333336	0.9761904761904762	0.902771310414387	0.9945068258044208
60	0.7666666666666667	0.9523809523809524	0.8821012781354066	0.981638799263404
30	0.4083333333333333	0.9791666666666666	0.9195736156010829	0.9948506769273701
30	0.42083333333333334	0.980392156862745	0.926187080544722	0.9950059600834368
35	0.46805555555555556	1.0	0.9010990076755958	1.0
35	0.4930555555555556	1.0	0.9010990076755958	1.0
32	0.44722222222222224	0.9814814814814814	0.9297998364335013	0.9953069343224908
30	0.4708333333333333	0.9841269841269842	0.9451285033160247	0.9955391356922744
30	0.43333333333333335	0.9814814814814814	0.9319057359294749	0.9951515942441966
36	0.5	1.0	0.9035813714055363	1.0
37	0.5819444444444445	1.0	0.9059421741627975	1.0
32	0.44722222222222224	0.9814814814814815	0.9297998364335015	0.9953069343224911
31	0.4527777777777778	0.9649122807017543	0.9100868793694293	0.9867925115484192
37	0.5194444444444445	1.0	0.9059421741627975	1.0
36	0.4875	1.0	0.9035813714055363	1.0
37	0.48194444444444445	1.0	0.9059421741627975	1.0
32	0.43472222222222223	0.980392156862745	0.9238333406885777	0.995171783133028
36	0.5375	1.0	0.9035813714055363	1.0
35	0.44305555555555554	0.9791666666666666	0.9129139322319538	0.9952768759532916
33	0.4041666666666667	0.9761904761904762	0.8976756902035385	0.9948082674387515
37	0.5069444444444444	1.0	0.9059421741627975	1.0
35	0.4930555555555556	1.0	0.9010990076755958	1.0
30	0.4083333333333333	0.9791666666666666	0.9195736156010829	0.9948506769273701
36	0.45	1.0	0.9035813714055363	1.0
35	0.48055555555555557	1.0	0.9010990076755958	1.0
34	0.4111111111111111	0.9761904761904762	0.8959673322850424	0.9949027567345906
37	0.49444444444444446	1.0	0.9059421741627975	1.0
37	0.49444444444444446	1.0	0.9059421741627975	1.0
35	0.44305555555555554	1.0	0.9010990076755958	1.0
32	0.4222222222222222	0.9583333333333333	0.8877808183922173	0.9852654712238444
35	0.5180555555555556	1.0	0.9010990076755958	1.0
35	0.48055555555555557	1.0	0.9010990076755958	1.0
35	0.4930555555555556	1.0	0.9010990076755958	1.0
35	0.4930555555555556	1.0	0.9010990076755958	1.0
35	0.4305555555555556	1.0	0.9010990076755958	1.0
35	0.41805555555555557	1.0	0.9010990076755958	1.0
37	0.5319444444444444	1.0	0.9059421741627975	1.0
35	0.45555555555555555	1.0	0.9010990076755958	1.0
35	0.46805555555555556	1.0	0.9010990076755958	1.0
30	0.44583333333333336	0.9824561403508772	0.9368895874254755	0.9952884878039585
36	0.4625	1.0	0.9035813714055363	1.0
35	0.5055555555555555	1.0	0.9010990076755958	1.0
36	0.4625	1.0	0.9035813714055363	1.0
35	0.45555555555555555	1.0	0.9010990076755958	1.0
35	0.48055555555555557	1.0	0.9010990076755958	1.0
35	0.46805555555555556	1.0	0.9010990076755958	1.0
35	0.46805555555555556	1.0	0.9010990076755958	1.0
32	0.4097222222222222	0.9777777777777777	0.9088730898772277	0.9948746959742862
37	0.49444444444444446	1.0	0.9059421741627975	1.0
32	0.4222222222222222	0.9791666666666666	0.9169298597232721	0.9950280041241947
35	0.45555555555555555	1.0	0.9010990076755958	1.0
36	0.4875	1.0	0.9035813714055363	1.0
34	0.4361111111111111	0.9791666666666666	0.9142577330396986	0.9951961806694425
36	0.45	1.0	0.9035813714055363	1.0
37	0.5069444444444444	1.0	0.9059421741627975	1.0
31	0.3902777777777778	0.9761904761904763	0.9010790692260262	0.9946103573427358
35	0.45555555555555555	1.0	0.9010990076755958	1.0
36	0.4375	1.0	0.9035813714055363	1.0
37	0.45694444444444443	1.0	0.9059421741627975	1.0
36	0.4875	1.0	0.9035813714055363	1.0
36	0.45	1.0	0.9035813714055363	1.0
35	0.44305555555555554	1.0	0.9010990076755958	1.0
37	0.49444444444444446	1.0	0.9059421741627975	1.0
30	0.43333333333333335	0.9814814814814815	0.9319057359294751	0.9951515942441969
36	0.4875	1.0	0.9035813714055363	1.0
35	0.45555555555555555	1.0	0.9010990076755958	1.0
35	0.5055555555555555	1.0	0.9010990076755958	1.0
35	0.48055555555555557	1.0	0.9010990076755958	1.0
35	0.44305555555555554	1.0	0.9010990076755958	1.0
46	0.6069444444444444	0.9637681159420289	0.888923990435217	0.9888160149881023
30	0.3958333333333333	0.9777777777777777	0.9118586121578848	0.994684700936819
31	0.42777777777777776	0.980392156862745	0.9250146165192882	0.9950898555510007
31	0.42777777777777776	0.9803921568627452	0.9250146165192884	0.9950898555510007
37	0.5069444444444444	1.0	0.9059421741627975	1.0
36	0.5125	1.0	0.9035813714055363	1.0
36	0.45	1.0	0.9035813714055363	1.0
30	0.4083333333333333	0.9791666666666666	0.9195736156010829	0.9948506769273701
35	0.48055555555555557	1.0	0.9010990076755958	1.0
30	0.38333333333333336	0.9761904761904762	0.902771310414387	0.9945068258044208
33	0.45416666666666666	0.9814814814814815	0.9287346120071912	0.9953820307756464
31	0.44027777777777777	0.9814814814814814	0.9308573022720525	0.9952301078843808
30	0.3958333333333333	0.9777777777777777	0.9118586121578847	0.9946847009368192
