annotTriples	annotCost	estimatedAcc	MoE	lowerBound	upperBound	zero width	overshooting	overshooting
382	6.502777778	0.552356021	0.049929995	0.502426026	0.602286016	FALSE	FALSE	FALSE
385	6.773611111	0.483116883	0.049980979	0.433135904	0.533097862	FALSE	FALSE	FALSE
385	6.861111111	0.516883117	0.049980979	0.466902138	0.566864096	FALSE	FALSE	FALSE
385	6.773611111	0.516883117	0.049980979	0.466902138	0.566864096	FALSE	FALSE	FALSE
385	6.736111111	0.516883117	0.049980979	0.466902138	0.566864096	FALSE	FALSE	FALSE
386	6.868055556	0.510362694	0.049933779	0.460428915	0.560296474	FALSE	FALSE	FALSE
385	6.711111111	0.488311688	0.049995831	0.438315858	0.538307519	FALSE	FALSE	FALSE
386	6.655555556	0.492227979	0.049938473	0.442289506	0.542166452	FALSE	FALSE	FALSE
385	6.861111111	0.472727273	0.049935047	0.422792226	0.52266232	FALSE	FALSE	FALSE
386	6.793055556	0.494818653	0.049941825	0.444876828	0.544760478	FALSE	FALSE	FALSE
385	6.923611111	0.516883117	0.049980979	0.466902138	0.566864096	FALSE	FALSE	FALSE
385	6.761111111	0.485714286	0.04998908	0.435725205	0.535703366	FALSE	FALSE	FALSE
385	6.786111111	0.527272727	0.049935047	0.47733768	0.577207774	FALSE	FALSE	FALSE
385	6.811111111	0.511688312	0.049995831	0.461692481	0.561684142	FALSE	FALSE	FALSE
386	6.718055556	0.497409326	0.049943837	0.44746549	0.547353163	FALSE	FALSE	FALSE
384	6.841666667	0.528645833	0.049992492	0.478653341	0.578638325	FALSE	FALSE	FALSE
385	6.698611111	0.522077922	0.04996072	0.472117202	0.572038642	FALSE	FALSE	FALSE
382	6.827777778	0.452879581	0.049982553	0.402897028	0.502862134	FALSE	FALSE	FALSE
385	6.798611111	0.522077922	0.04996072	0.472117202	0.572038642	FALSE	FALSE	FALSE
385	6.711111111	0.477922078	0.04996072	0.427961358	0.527882798	FALSE	FALSE	FALSE
385	6.736111111	0.524675325	0.049948561	0.474726764	0.574623885	FALSE	FALSE	FALSE
386	6.918055556	0.507772021	0.049938473	0.457833548	0.557710494	FALSE	FALSE	FALSE
385	6.811111111	0.514285714	0.04998908	0.464296634	0.564274795	FALSE	FALSE	FALSE
385	6.711111111	0.511688312	0.049995831	0.461692481	0.561684142	FALSE	FALSE	FALSE
385	6.773611111	0.488311688	0.049995831	0.438315858	0.538307519	FALSE	FALSE	FALSE
385	6.911111111	0.485714286	0.04998908	0.435725205	0.535703366	FALSE	FALSE	FALSE
386	6.780555556	0.492227979	0.049938473	0.442289506	0.542166452	FALSE	FALSE	FALSE
385	6.886111111	0.511688312	0.049995831	0.461692481	0.561684142	FALSE	FALSE	FALSE
385	6.736111111	0.485714286	0.04998908	0.435725205	0.535703366	FALSE	FALSE	FALSE
385	6.923611111	0.522077922	0.04996072	0.472117202	0.572038642	FALSE	FALSE	FALSE
386	6.918055556	0.492227979	0.049938473	0.442289506	0.542166452	FALSE	FALSE	FALSE
383	6.759722222	0.459530026	0.049975729	0.409554297	0.509505756	FALSE	FALSE	FALSE
386	6.818055556	0.502590674	0.049943837	0.452646837	0.55253451	FALSE	FALSE	FALSE
382	6.665277778	0.547120419	0.049982553	0.497137866	0.597102972	FALSE	FALSE	FALSE
385	6.698611111	0.483116883	0.049980979	0.433135904	0.533097862	FALSE	FALSE	FALSE
386	6.793055556	0.492227979	0.049938473	0.442289506	0.542166452	FALSE	FALSE	FALSE
384	6.766666667	0.466145833	0.049959827	0.416186006	0.51610566	FALSE	FALSE	FALSE
384	6.666666667	0.533854167	0.049959827	0.48389434	0.583813994	FALSE	FALSE	FALSE
386	6.818055556	0.505181347	0.049941825	0.455239522	0.555123172	FALSE	FALSE	FALSE
386	6.830555556	0.492227979	0.049938473	0.442289506	0.542166452	FALSE	FALSE	FALSE
385	6.623611111	0.514285714	0.04998908	0.464296634	0.564274795	FALSE	FALSE	FALSE
386	6.755555556	0.505181347	0.049941825	0.455239522	0.555123172	FALSE	FALSE	FALSE
385	6.811111111	0.524675325	0.049948561	0.474726764	0.574623885	FALSE	FALSE	FALSE
386	6.868055556	0.497409326	0.049943837	0.44746549	0.547353163	FALSE	FALSE	FALSE
385	6.673611111	0.485714286	0.04998908	0.435725205	0.535703366	FALSE	FALSE	FALSE
385	6.773611111	0.488311688	0.049995831	0.438315858	0.538307519	FALSE	FALSE	FALSE
385	6.536111111	0.519480519	0.049971526	0.469508994	0.569452045	FALSE	FALSE	FALSE
386	6.843055556	0.502590674	0.049943837	0.452646837	0.55253451	FALSE	FALSE	FALSE
386	6.743055556	0.492227979	0.049938473	0.442289506	0.542166452	FALSE	FALSE	FALSE
385	6.748611111	0.516883117	0.049980979	0.466902138	0.566864096	FALSE	FALSE	FALSE
382	6.765277778	0.452879581	0.049982553	0.402897028	0.502862134	FALSE	FALSE	FALSE
385	6.711111111	0.516883117	0.049980979	0.466902138	0.566864096	FALSE	FALSE	FALSE
385	6.673611111	0.514285714	0.04998908	0.464296634	0.564274795	FALSE	FALSE	FALSE
385	6.673611111	0.472727273	0.049935047	0.422792226	0.52266232	FALSE	FALSE	FALSE
384	6.816666667	0.46875	0.049976843	0.418773157	0.518726843	FALSE	FALSE	FALSE
383	6.809722222	0.462140992	0.049996302	0.412144691	0.512137294	FALSE	FALSE	FALSE
384	6.916666667	0.466145833	0.049959827	0.416186006	0.51610566	FALSE	FALSE	FALSE
385	6.661111111	0.472727273	0.049935047	0.422792226	0.52266232	FALSE	FALSE	FALSE
