annotTriples	annotCost	estimatedAcc	MoE	lowerBound	upperBound
50	0.4722222222222222	0.9769317890982918	0.04521286255512238	0.9317189265431695	1.0221446516534143
60	0.5666666666666667	0.9515567571064126	0.04834465184371266	0.9032121052627	0.9999014089501252
105	0.9916666666666667	0.9037817805515108	0.049700570967194685	0.8540812095843161	0.9534823515187055
145	1.3694444444444445	0.8871398195517504	0.04898649735385824	0.8381533221978921	0.9361263169056087
90	0.85	0.9010378380709418	0.04913385082599034	0.8519039872449515	0.9501716888969322
170	1.6055555555555556	0.8881890926439691	0.0478247337775216	0.8403643588664474	0.9360138264214907
180	1.7	0.8962566691667466	0.04765736148201476	0.8485993076847319	0.9439140306487613
130	1.2277777777777779	0.9080738738155978	0.04997059305883573	0.858103280756762	0.9580444668744336
135	1.275	0.9166855430462988	0.04859576476418579	0.868089778282113	0.9652813078104846
105	0.9916666666666667	0.8985355851630847	0.049410938534628204	0.8491246466284565	0.9479465236977129
115	1.086111111111111	0.9038522523688044	0.04883784647811097	0.8550144058906934	0.9526900988469154
65	0.6138888888888889	0.954863663508261	0.04913385082599034	0.9057298126822707	1.0039975143342514
160	1.511111111111111	0.9076705272542708	0.04681108470233334	0.8608594425519375	0.9544816119566041
122	1.1597222222222223	0.9168864857871746	0.04800247146632879	0.8688840143208458	0.9648889572535033
230	2.172222222222222	0.8756728734815334	0.049238377158218376	0.8264344963233151	0.9249112506397518
80	0.7555555555555555	0.746833327942804	0.048987846216591406	0.6978454817262126	0.7958211741593954
135	1.275	0.9111921376557114	0.04890679248003153	0.8622853451756799	0.9600989301357429
150	1.4166666666666667	0.8868513512056615	0.04940088059251874	0.8374504706131427	0.9362522317981803
95	0.8972222222222223	0.9394459463830159	0.048987846216591406	0.8904581001664246	0.9884337925996073
95	0.8972222222222223	0.9137642639243211	0.04688816778765174	0.8668760961366694	0.9606524317119728
85	0.8027777777777778	0.9242134433168906	0.0493138503693653	0.8748995929475253	0.9735272936862559
175	1.6527777777777777	0.879659107289468	0.04988002811040328	0.8297790791790647	0.9295391353998712
30	0.2833333333333333	0.8128408412293475	0.025167586340718064	0.7876732548886295	0.8380084275700656
155	1.4638888888888888	0.892078731322885	0.04924318994733842	0.8428355413755465	0.9413219212702234
170	1.6055555555555556	0.8576705272542708	0.04905922867316697	0.8086112985811039	0.9067297559274378
140	1.3222222222222222	0.9130505896781768	0.04015144171258837	0.8728991479655884	0.9532020313907651
85	0.8027777777777778	0.884158696912145	0.049302477550764175	0.8348562193613808	0.9334611744629092
