annotTriples	annotCost	estimatedAcc	MoE	lowerBound	upperBound
80	0.7555555555555555	0.925	0.048999099613501344	0.8760009003864987	0.9739990996135014
185	1.7472222222222222	0.9135135135135134	0.04931424785091738	0.864199265662596	0.9628277613644308
175	1.6527777777777777	0.8914285714285715	0.04912012439553522	0.8423084470330362	0.9405486958241067
75	0.7083333333333334	0.9333333333333333	0.049386450302249786	0.8839468830310836	0.9827197836355831
226	2.1444444444444444	0.9130434782608695	0.04972140369101202	0.8633220745698575	0.9627648819518815
80	0.7555555555555555	0.9250000000000002	0.048999099613501344	0.8760009003864988	0.9739990996135015
180	1.7	0.8666666666666669	0.049386450302249786	0.8172802163644172	0.9160531169689167
110	1.038888888888889	0.9	0.049944507001986826	0.8500554929980132	0.9499445070019868
110	1.038888888888889	0.881818181818182	0.04933540486194063	0.8324827769562413	0.9311535866801226
85	0.8027777777777778	0.9058823529411766	0.04891425262410627	0.8569681003170703	0.9547966055652829
170	1.6055555555555556	0.8764705882352943	0.04969039361549987	0.8267801946197945	0.9261609818507942
150	1.4166666666666667	0.9000000000000001	0.048829844877653086	0.8511701551223471	0.9488298448776532
85	0.8027777777777778	0.9058823529411766	0.04891425262410627	0.8569681003170703	0.9547966055652829
85	0.8027777777777778	0.9058823529411766	0.04891425262410627	0.8569681003170703	0.9547966055652829
110	1.038888888888889	0.8909090909090911	0.04979292999991596	0.8411161609091752	0.940702020909007
70	0.6611111111111111	0.9428571428571428	0.049114346576966075	0.8937427962801767	0.991971489434109
169	1.5986111111111112	0.8764705882352944	0.049690393615499893	0.8267801946197946	0.9261609818507943
30	0.2833333333333333	1.0	0.0	1.0	1.0
75	0.7083333333333334	0.9333333333333333	0.049386450302249786	0.8839468830310836	0.9827197836355831
110	1.038888888888889	0.9000000000000002	0.049944507001986826	0.8500554929980134	0.9499445070019871
40	0.37777777777777777	0.975	0.04899909961350135	0.9260009003864986	1.0239990996135013
122	1.1597222222222223	0.9280000000000002	0.04999509181908071	0.8780049081809195	0.9779950918190808
130	1.2277777777777779	0.9000000000000002	0.04982141499228147	0.8501785850077188	0.9498214149922817
80	0.7555555555555555	0.9250000000000002	0.048999099613501344	0.8760009003864988	0.9739990996135015
145	1.3694444444444445	0.910344827586207	0.04992668770891731	0.8604181398772898	0.9602715152951243
175	1.6527777777777777	0.9085714285714288	0.04912012439553522	0.8594513041758935	0.9576915529669641
85	0.8027777777777778	0.9058823529411766	0.04891425262410627	0.8569681003170703	0.9547966055652829
30	0.2833333333333333	1.0	0.0	1.0	1.0
30	0.2833333333333333	1.0	0.0	1.0	1.0
130	1.2277777777777779	0.8846153846153848	0.0494550760885791	0.8351603085268057	0.9340704607039639
192	1.8208333333333333	0.894871794871795	0.049334514158331774	0.8455372807134632	0.9442063090301268
85	0.8027777777777778	0.9058823529411766	0.04891425262410628	0.8569681003170703	0.9547966055652829
110	1.038888888888889	0.8909090909090911	0.04979292999991596	0.8411161609091752	0.940702020909007
85	0.8027777777777778	0.9058823529411766	0.048914252624106265	0.8569681003170703	0.9547966055652829
85	0.8027777777777778	0.9176470588235295	0.04823010350915041	0.8694169553143791	0.9658771623326798
105	0.9916666666666667	0.9333333333333336	0.0493864503022498	0.8839468830310838	0.9827197836355833
40	0.37777777777777777	0.975	0.04899909961350135	0.9260009003864986	1.0239990996135013
110	1.038888888888889	0.9181818181818183	0.04933540486194063	0.8688464133198777	0.967517223043759
240	2.2666666666666666	0.8541666666666665	0.04915811761398179	0.8050085490526847	0.9033247842806483
65	0.6138888888888889	0.9538461538461539	0.04767654094650474	0.9061696128996491	1.0015226947926585
85	0.8027777777777778	0.8941176470588236	0.04891425262410628	0.8452033944347173	0.9430318996829299
128	1.2138888888888888	0.8846153846153848	0.049455076088579096	0.8351603085268057	0.9340704607039639
70	0.6611111111111111	0.942857142857143	0.049114346576966075	0.8937427962801768	0.9919714894341091
80	0.7555555555555555	0.925	0.048999099613501344	0.8760009003864987	0.9739990996135014
130	1.2277777777777779	0.8846153846153848	0.04945507608857911	0.8351603085268057	0.9340704607039639
110	1.038888888888889	0.9272727272727274	0.04856328514852244	0.8787094421242049	0.9758360124212498
190	1.7944444444444445	0.8736842105263158	0.04996357328752701	0.8237206372387889	0.9236477838138428
110	1.038888888888889	0.9272727272727272	0.048563285148522456	0.8787094421242048	0.9758360124212497
130	1.2277777777777779	0.9000000000000001	0.04982141499228146	0.8501785850077187	0.9498214149922816
110	1.038888888888889	0.8909090909090911	0.04979292999991597	0.8411161609091751	0.9407020209090071
125	1.1805555555555556	0.9279999999999999	0.049995091819080725	0.8780049081809193	0.9779950918190806
105	0.9916666666666667	0.9428571428571428	0.047954653766141386	0.8949024890910015	0.9908117966232842
170	1.6055555555555556	0.8764705882352943	0.04969039361549987	0.8267801946197945	0.9261609818507942
110	1.038888888888889	0.9	0.04994450700198684	0.8500554929980132	0.9499445070019868
80	0.7555555555555555	0.925	0.048999099613501344	0.8760009003864987	0.9739990996135014
100	0.9444444444444444	0.95	0.04821922331120565	0.9017807766887943	0.9982192233112056
70	0.6611111111111111	0.942857142857143	0.04911434657696606	0.8937427962801769	0.991971489434109
