annotTriples	annotCost	estimatedAcc	lowerBound	upperBound
131	1.6347222222222222	0.910573476702509	0.8502528349914584	0.9480797186496293
31	0.3902777777777778	0.9419354838709677	0.8794458799419553	0.9730268786760246
154	1.9319444444444445	0.901860653251087	0.841182066633705	0.9409826727586262
167	2.1222222222222222	0.9088476969988767	0.8476000965792463	0.9470192407345353
43	0.5486111111111112	1.0	0.9003621245411264	1.0
30	0.38333333333333336	0.9564516129032258	0.904055214372305	0.9808402430106603
136	1.7194444444444446	0.9175876411170528	0.8564202365750131	0.9540934978639988
39	0.49583333333333335	0.978225806451613	0.9107920385498983	0.9949669621390397
88	1.086111111111111	0.8956835637480799	0.8360693513296177	0.9352965061530832
51	0.6291666666666667	0.9737839221710188	0.923816399169063	0.9912876740825302
160	1.9861111111111112	0.8713388670742415	0.813275635398433	0.9132723370433662
81	1.0	0.940358422939068	0.8745360974727594	0.9727252647541649
34	0.4361111111111111	0.9564516129032258	0.8999569191255772	0.9816925316762068
150	1.9166666666666667	0.9046108984873337	0.8434833314229893	0.9434652221555473
86	1.0847222222222221	0.9427072493929933	0.8753957375911086	0.9747075152911191
42	0.5291666666666667	0.9825806451612903	0.9305963795160932	0.9958035637482541
115	1.4361111111111111	0.8889991728701404	0.8308956839975598	0.9288481422378699
236	2.963888888888889	0.8603128054740958	0.8030542410931448	0.9029365152666063
126	1.6	0.9205430107526882	0.857835345860039	0.9569780282707143
53	0.6555555555555556	0.9498685782556751	0.8821809084409405	0.9795699034725679
162	2.0375	0.9158381808566896	0.8554392586340034	0.9524058470800283
36	0.45	0.9632974910394265	0.8941947989441127	0.9878800732132503
134	1.6680555555555556	0.9097365000590805	0.849961311519333	0.9471773365357197
206	2.5930555555555554	0.9006120760959471	0.8401615872580069	0.9398374656651779
52	0.6361111111111111	0.9567639528929851	0.8856153746206037	0.9844350787479945
76	0.9277777777777778	0.8569653524492233	0.8002191205252458	0.8996152408523426
126	1.6125	0.9323440860215053	0.8712055129295544	0.9656060229505956
140	1.7472222222222222	0.9175186104218362	0.8564297064311774	0.9540101186065806
113	1.4347222222222222	0.8899462365591397	0.8304775088335967	0.9303040239973475
32	0.4097222222222222	0.9491935483870968	0.8925663833168407	0.9767505769825706
72	0.875	0.9570512820512822	0.8856443443193982	0.9846428569436705
118	1.5194444444444444	0.9048137286846963	0.8470303037163553	0.9422577718378617
162	2.0375	0.8770759916869973	0.8190556228926884	0.9183466632285671
117	1.475	0.8978494623655913	0.8376442935813795	0.9373977094099464
33	0.4166666666666667	0.8917287014061208	0.8358033879357913	0.9301967035698353
34	0.4236111111111111	0.978225806451613	0.9154917601643636	0.9946612876010535
166	2.1152777777777776	0.9028949545078578	0.8420284238238677	0.941927009511163
110	1.3888888888888888	0.9182923707117256	0.856317576520309	0.9549420430851194
204	2.529166666666667	0.888450655173915	0.8290687020473514	0.9289705730409373
159	2.004166666666667	0.8884229390681002	0.8296490062117404	0.9286624913212221
30	0.38333333333333336	0.9303225806451613	0.8708910469230752	0.9635418167174757
179	2.2055555555555557	0.8895109261186264	0.8304014947660163	0.929761721780777
98	1.2430555555555556	0.9052936311000827	0.8450612740728942	0.9436714615757595
148	1.8277777777777777	0.8817407181984176	0.8234573735468321	0.9225913326823022
121	1.5027777777777778	0.9189811172305271	0.858610785940878	0.9549276846419514
197	2.4180555555555556	0.8840210711150132	0.825363813243158	0.9247721131513944
166	2.077777777777778	0.8879455992623627	0.8291125471806442	0.9282758393760613
82	1.0194444444444444	0.9426881720430107	0.875024996373928	0.9747737026438557
170	2.1305555555555555	0.8708711163966106	0.8136363388615847	0.9124203720972236
194	2.4097222222222223	0.8897128720585941	0.8305380790224772	0.9299666794211017
155	1.9638888888888888	0.9001996520350246	0.8420327625450196	0.9385122844992239
37	0.48194444444444445	0.9788254755996691	0.8998309716125833	0.9958137765426393
73	0.9319444444444445	0.9463901689708141	0.8779631256294101	0.9774357016029543
165	2.058333333333333	0.8739065998171096	0.8179533300321705	0.9144607336705527
131	1.6347222222222222	0.9326302729528535	0.8710895732188116	0.9659406942899346
86	1.0722222222222222	0.9118279569892472	0.8503305477878875	0.9495558149714003
141	1.7166666666666666	0.9324301075268816	0.8671345964356967	0.9668629826410464
104	1.3097222222222222	0.8868642836384772	0.830414714702123	0.926193638572727
118	1.5194444444444444	0.9412248714352501	0.8794482176437722	0.9723398142320075
32	0.4097222222222222	0.8548387096774194	0.803698316030081	0.8944064838328412
207	2.575	0.8642128480838158	0.806919797966254	0.9064756516020459
98	1.2180555555555554	0.9368834272060078	0.8712803380175128	0.9701950910093667
189	2.3625	0.9128992086128629	0.8507416996777938	0.9506725436673428
92	1.1513888888888888	0.9596415770609319	0.8908937391831323	0.9857636293039415
42	0.5291666666666667	1.0	0.90222616864942	1.0
56	0.6888888888888889	0.9820476858345021	0.9004538768561032	0.9969862860237406
80	1.0055555555555555	0.9307048984468339	0.868835620706761	0.9645805917982025
