annotTriples	annotCost	estimatedAcc	lowerBound	upperBound
380	7.388888888888889	0.5157894736842106	0.4656360801409006	0.5656268273023666
379	7.3694444444444445	0.5303430079155673	0.48004390274158265	0.5800331852280672
380	7.376388888888889	0.5184210526315789	0.4682501544965611	0.5682232375205838
379	7.3694444444444445	0.46437994722955145	0.41477696575290907	0.5146977570653278
381	7.408333333333333	0.5144356955380578	0.4643572165483902	0.5642259824492135
381	7.395833333333333	0.49868766404199477	0.44874613869611274	0.5486553886677414
380	7.388888888888889	0.4789473684210526	0.4291817129805162	0.5291344104284609
378	7.35	0.4576719576719577	0.40812356271242156	0.5080720224950332
380	7.376388888888889	0.48157894736842105	0.4317767624794161	0.5317498455034388
380	7.388888888888889	0.5210526315789473	0.47086558957153907	0.5708182870194838
379	7.3694444444444445	0.46965699208443273	0.41996681477193265	0.5199560972584173
381	7.408333333333333	0.5065616797900262	0.456545604355398	0.5564467588253309
378	7.35	0.5423280423280423	0.49192797750496675	0.5918764372875784
379	7.3694444444444445	0.5356200527704486	0.48530224293467217	0.5852230342470909
381	7.408333333333333	0.5065616797900262	0.456545604355398	0.5564467588253309
381	7.408333333333333	0.49606299212598426	0.44614901527380596	0.5460555668177566
380	7.388888888888889	0.5184210526315789	0.4682501544965611	0.5682232375205838
380	7.388888888888889	0.4763157894736842	0.4265880250336915	0.5265176138014077
381	7.408333333333333	0.4881889763779528	0.4383657419301914	0.5382480043444965
380	7.388888888888889	0.48157894736842105	0.4317767624794161	0.5317498455034388
376	7.311111111111111	0.5558510638297872	0.5053120471974655	0.6052604009244398
381	7.408333333333333	0.5091863517060368	0.4591481250704282	0.5590411833825923
373	7.252777777777778	0.5737265415549598	0.5230332946578526	0.6229166763780298
380	7.376388888888889	0.4789473684210526	0.4291817129805162	0.5291344104284609
381	7.408333333333333	0.5039370078740157	0.45394443318224337	0.553850984726194
380	7.388888888888889	0.4710526315789474	0.4214047376879946	0.521279931999349
381	7.408333333333333	0.48556430446194226	0.4357740175507865	0.5356427834516099
380	7.388888888888889	0.4789473684210526	0.4291817129805162	0.5291344104284609
380	7.388888888888889	0.5184210526315789	0.4682501544965611	0.5682232375205838
380	7.388888888888889	0.5157894736842106	0.4656360801409006	0.5656268273023666
371	7.213888888888889	0.42048517520215634	0.37131424779780836	0.4712858739026497
381	7.395833333333333	0.5039370078740157	0.45394443318224337	0.553850984726194
378	7.35	0.5423280423280423	0.49192797750496675	0.5918764372875784
377	7.330555555555556	0.4482758620689655	0.39884514144649885	0.49875004128185585
380	7.388888888888889	0.47368421052631576	0.42399569958376143	0.52389945467746
380	7.388888888888889	0.5289473684210526	0.478720068000651	0.5785952623120054
381	7.408333333333333	0.5091863517060368	0.4591481250704282	0.5590411833825923
381	7.408333333333333	0.5039370078740157	0.45394443318224337	0.553850984726194
379	7.356944444444444	0.5382585751978892	0.4879334780237322	0.5878158937640875
381	7.395833333333333	0.49868766404199477	0.44874613869611274	0.5486553886677414
380	7.363888888888889	0.5184210526315789	0.4682501544965611	0.5682232375205838
381	7.408333333333333	0.49606299212598426	0.44614901527380596	0.5460555668177566
380	7.376388888888889	0.5236842105263158	0.4734823861985922	0.5734119749663085
381	7.408333333333333	0.49868766404199477	0.44874613869611274	0.5486553886677414
380	7.388888888888889	0.5184210526315789	0.4682501544965611	0.5682232375205838
378	7.3375	0.544973544973545	0.4945696522912594	0.5944725384258199
381	7.395833333333333	0.5118110236220472	0.46175199565550346	0.5616342580698086
381	7.408333333333333	0.5091863517060368	0.4591481250704282	0.5590411833825923
379	7.3694444444444445	0.46965699208443273	0.41996681477193265	0.5199560972584173
377	7.3180555555555555	0.5490716180371353	0.498597749062221	0.5985555391185707
381	7.395833333333333	0.49081364829396323	0.4409588166174077	0.5408518749295719
380	7.388888888888889	0.5157894736842106	0.4656360801409006	0.5656268273023666
381	7.408333333333333	0.5065616797900262	0.456545604355398	0.5564467588253309
381	7.408333333333333	0.4881889763779528	0.4383657419301914	0.5382480043444965
379	7.3694444444444445	0.5303430079155673	0.48004390274158265	0.5800331852280672
380	7.376388888888889	0.4789473684210526	0.4291817129805162	0.5291344104284609
381	7.395833333333333	0.5065616797900262	0.456545604355398	0.5564467588253309
380	7.388888888888889	0.4842105263157895	0.4343731726976335	0.5343639198590995
381	7.408333333333333	0.5065616797900262	0.456545604355398	0.5564467588253309
381	7.408333333333333	0.5065616797900262	0.456545604355398	0.5564467588253309
379	7.3694444444444445	0.5329815303430079	0.4826723849979007	0.5826287975778058
379	7.3694444444444445	0.46437994722955145	0.41477696575290907	0.5146977570653278
380	7.388888888888889	0.5289473684210526	0.478720068000651	0.5785952623120054
381	7.395833333333333	0.5013123359580053	0.45134461133225856	0.5512538613038873
381	7.408333333333333	0.5144356955380578	0.4643572165483902	0.5642259824492135
378	7.35	0.5396825396825397	0.4892876931989263	0.5892789456690848
381	7.383333333333334	0.49606299212598426	0.44614901527380596	0.5460555668177566
381	7.408333333333333	0.49081364829396323	0.4409588166174077	0.5408518749295719
380	7.388888888888889	0.5157894736842106	0.4656360801409006	0.5656268273023666
380	7.388888888888889	0.4789473684210526	0.4291817129805162	0.5291344104284609
379	7.3694444444444445	0.5329815303430079	0.4826723849979007	0.5826287975778058
380	7.376388888888889	0.5210526315789473	0.47086558957153907	0.5708182870194838
380	7.388888888888889	0.5210526315789473	0.47086558957153907	0.5708182870194838
380	7.388888888888889	0.5157894736842106	0.4656360801409006	0.5656268273023666
380	7.376388888888889	0.4842105263157895	0.4343731726976335	0.5343639198590995
380	7.388888888888889	0.5289473684210526	0.478720068000651	0.5785952623120054
381	7.383333333333334	0.5118110236220472	0.46175199565550346	0.5616342580698086
381	7.395833333333333	0.49081364829396323	0.4409588166174077	0.5408518749295719
379	7.3694444444444445	0.46965699208443273	0.41996681477193265	0.5199560972584173
381	7.408333333333333	0.5065616797900262	0.456545604355398	0.5564467588253309
380	7.376388888888889	0.4763157894736842	0.4265880250336915	0.5265176138014077
381	7.395833333333333	0.5065616797900262	0.456545604355398	0.5564467588253309
378	7.35	0.4603174603174603	0.4107210543309152	0.5107123068010737
381	7.408333333333333	0.5039370078740157	0.45394443318224337	0.553850984726194
381	7.408333333333333	0.4881889763779528	0.4383657419301914	0.5382480043444965
381	7.408333333333333	0.5091863517060368	0.4591481250704282	0.5590411833825923
381	7.408333333333333	0.5013123359580053	0.45134461133225856	0.5512538613038873
381	7.395833333333333	0.4881889763779528	0.4383657419301914	0.5382480043444965
381	7.408333333333333	0.49606299212598426	0.44614901527380596	0.5460555668177566
380	7.388888888888889	0.4763157894736842	0.4265880250336915	0.5265176138014077
381	7.408333333333333	0.5118110236220472	0.46175199565550346	0.5616342580698086
380	7.388888888888889	0.5289473684210526	0.478720068000651	0.5785952623120054
380	7.388888888888889	0.4842105263157895	0.4343731726976335	0.5343639198590995
381	7.408333333333333	0.5091863517060368	0.4591481250704282	0.5590411833825923
381	7.395833333333333	0.5013123359580053	0.45134461133225856	0.5512538613038873
381	7.408333333333333	0.48556430446194226	0.4357740175507865	0.5356427834516099
381	7.395833333333333	0.49606299212598426	0.44614901527380596	0.5460555668177566
380	7.388888888888889	0.4763157894736842	0.4265880250336915	0.5265176138014077
380	7.388888888888889	0.5263157894736842	0.47610054532254	0.5760043004162385
381	7.408333333333333	0.48556430446194226	0.4357740175507865	0.5356427834516099
380	7.388888888888889	0.5236842105263158	0.4734823861985922	0.5734119749663085
379	7.3694444444444445	0.46437994722955145	0.41477696575290907	0.5146977570653278
381	7.408333333333333	0.5013123359580053	0.45134461133225856	0.5512538613038873
380	7.388888888888889	0.5184210526315789	0.4682501544965611	0.5682232375205838
381	7.395833333333333	0.5013123359580053	0.45134461133225856	0.5512538613038873
379	7.3694444444444445	0.46701846965699206	0.4173712024221941	0.5173276150020992
380	7.388888888888889	0.5157894736842106	0.4656360801409006	0.5656268273023666
378	7.35	0.5396825396825397	0.4892876931989263	0.5892789456690848
379	7.356944444444444	0.5303430079155673	0.48004390274158265	0.5800331852280672
379	7.3694444444444445	0.5303430079155673	0.48004390274158265	0.5800331852280672
381	7.408333333333333	0.5013123359580053	0.45134461133225856	0.5512538613038873
381	7.408333333333333	0.49606299212598426	0.44614901527380596	0.5460555668177566
380	7.376388888888889	0.47368421052631576	0.42399569958376143	0.52389945467746
381	7.408333333333333	0.49868766404199477	0.44874613869611274	0.5486553886677414
381	7.408333333333333	0.49081364829396323	0.4409588166174077	0.5408518749295719
380	7.388888888888889	0.5210526315789473	0.47086558957153907	0.5708182870194838
380	7.388888888888889	0.5184210526315789	0.4682501544965611	0.5682232375205838
379	7.3694444444444445	0.5356200527704486	0.48530224293467217	0.5852230342470909
381	7.395833333333333	0.5013123359580053	0.45134461133225856	0.5512538613038873
381	7.408333333333333	0.5065616797900262	0.456545604355398	0.5564467588253309
380	7.388888888888889	0.5210526315789473	0.47086558957153907	0.5708182870194838
380	7.388888888888889	0.5157894736842106	0.4656360801409006	0.5656268273023666
379	7.3694444444444445	0.5303430079155673	0.48004390274158265	0.5800331852280672
381	7.408333333333333	0.49081364829396323	0.4409588166174077	0.5408518749295719
381	7.408333333333333	0.5118110236220472	0.46175199565550346	0.5616342580698086
380	7.388888888888889	0.48157894736842105	0.4317767624794161	0.5317498455034388
378	7.35	0.5396825396825397	0.4892876931989263	0.5892789456690848
